Дата,Область,Місто,long,lat,Значення 1,Значення 2,Значення 3,Значення 4,Значення 5,Значення 6,Значення 7,Значення 8,Значення 9,Значення 10
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
18.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",1,0,0,1,0,0,1,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",1,0,0,1,0,0,1,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",1,0,0,1,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",1,0,0,1,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",1,0,0,1,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
19.06.2024,Львівська,Львів,"24,029717","49,839683",0,0,0,0,0,0,0,0,1,0
20.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,1,1,0,1,1
20.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
20.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
20.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
20.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
20.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
20.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,1,0,1,0
20.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
21.06.2024,Одеська,Одеса,"30,7306393","46,4702111",1,1,0,0,0,0,0,0,1,0
21.06.2024,Одеська,Одеса,"30,7306393","46,4702111",1,1,0,0,0,0,0,0,1,0
21.06.2024,Запорізька,Запоріжжя,"35,1387097","47,8392842",1,0,0,0,1,1,1,0,1,0
21.06.2024,Запорізька,Запоріжжя,"35,1387097","47,8392842",1,0,0,0,1,0,1,0,1,0
22.06.2024,Львівська,Стрий,"23,8431343","49,2656076",1,1,0,0,0,0,0,1,0,0
22.06.2024,Львівська,Стрий,"23,8431343","49,2656076",1,1,0,0,0,0,0,0,0,0
22.06.2024,Волинська,Луцьк,"25,3299206","50,7518548",1,1,0,0,0,0,0,0,1,0
22.06.2024,Волинська,Луцьк,"25,3299206","50,7518548",1,1,0,0,0,0,0,0,1,0
22.06.2024,Волинська,Луцьк,"25,3299206","50,7518548",0,0,0,0,0,0,0,0,1,0
22.06.2024,Волинська,Луцьк,"25,3299206","50,7518548",0,0,0,0,0,0,0,0,1,0
22.06.2024,Івано-Франківська,Івано-Франківськ,"24,7089157","48,9200616",1,1,0,0,0,0,0,0,1,0
22.06.2024,Івано-Франківська,Івано-Франківськ,"24,7089157","48,9200616",1,1,0,0,0,0,0,0,1,0
22.06.2024,Івано-Франківська,Івано-Франківськ,"24,7089157","48,9200616",0,0,0,0,0,0,0,0,1,0
22.06.2024,Івано-Франківська,Івано-Франківськ,"24,7089157","48,9200616",0,0,0,0,0,0,0,0,1,0
22.06.2024,Івано-Франківська,Івано-Франківськ,"24,7089157","48,9200616",0,0,0,0,0,0,0,0,1,0
22.06.2024,Івано-Франківська,Івано-Франківськ,"24,7089157","48,9200616",0,0,0,0,0,0,0,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,1,1,1,1,1
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,1,1,0,1,1
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,1,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,0,0
22.06.2024,Запорізька,Запоріжжя,"35,1387097","47,8392842",1,0,1,0,0,1,1,1,0,0
23.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,0,1,0,0,0,0,0
23.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,0,1,0,0,0,0,0
23.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
23.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,0,0,0,0
23.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,0,0,0,0,0,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",1,0,0,0,1,0,1,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",1,0,0,0,1,0,1,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
23.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,0,1,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,0,1,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
20.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,0,0,0,1,0
24.06.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,1,0,0,0,1,0,1,0
24.06.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,1,0,0,0,1,0,0,0
24.06.2024,Одеська,Одеса,"30,7306393","46,4702111",0,0,0,0,0,0,1,0,0,0
24.06.2024,Одеська,Одеса,"30,7306393","46,4702111",0,0,0,0,0,0,1,0,0,0
24.06.2024,Одеська,Одеса,"30,7306393","46,4702111",0,0,0,0,0,0,1,0,0,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,1,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
25.06.2024,Одеська,Білгород-Дністровський,"30,3414908","46,1854516",1,1,0,0,0,0,0,0,0,1
25.06.2024,Миколаївська,Вознесенськ,"31,336117","47,5605",1,1,0,0,0,0,0,0,1,0
25.06.2024,Миколаївська,Вознесенськ,"31,336117","47,5605",0,0,0,0,0,0,0,0,1,0
25.06.2024,Миколаївська,Вознесенськ,"31,336117","47,5605",0,0,0,0,0,0,0,0,1,0
25.06.2024,Миколаївська,Вознесенськ,"31,336117","47,5605",0,0,0,0,0,0,0,0,1,0
25.06.2024,Миколаївська,Вознесенськ,"31,336117","47,5605",0,0,0,0,0,0,0,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",1,1,0,1,0,1,1,1,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",1,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,1,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,0,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,0,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,0,0,1,0
26.06.2024,Херсонська,Берислав,"33,4273644","46,8433183",0,0,0,0,0,0,0,0,1,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",1,0,0,0,1,0,1,1,1,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",1,0,0,0,1,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",1,0,0,0,1,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,1,0,0,0
26.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,1,0,0,0
27.06.2024,Хмельницька,Старокостянтинів,"27,2121595","49,7546828",1,1,0,0,0,0,0,0,0,1
27.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,1
27.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,1
27.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,0,0
28.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,1,1
28.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,1,0
